date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-13 23:59:19,mnDonotpanic,,0,0,0,"foreign ministers of #RIC (#Russia #India #China) to hold virtual meeting in late June; convened at the initiative of #Moscow and is largely focused on cooperative activities in response to #COVID19 #CoronaVirus concerns; #foreignRelations",,,#RIC #Russia #India #China #Moscow #COVID19 #CoronaVirus #foreignRelations,1271955340486234113,https://twitter.com/mnDonotpanic/status/1271955340486234113
2020-06-13 23:48:11,AnirbanMisra1,,0,0,0,"India China Tension : Indian Army China के मुद्दे पर चुप क्यों हो जाती ह... https://youtu.be/iczh-kKUpcs via @YouTube",,@YouTube,,1271952536820428800,https://twitter.com/AnirbanMisra1/status/1271952536820428800
2020-06-13 23:40:40,khatri_kundan,ImtiazMadmood,1,2,1,"The recent tweets of your is trying to fuel up Indian dalits to bring India in series of riots like America and western world.... Don't you think you are playing as a Chinese puppets during india-china stand off to disturbe within it smartly...... ",,,,1271950647860924416,https://twitter.com/khatri_kundan/status/1271950647860924416
2020-06-13 23:37:23,CoronavirusNewv,A_Bem_d_Verdade,1,1,1,"Brasil tiene menos población que India , China, Indonesia y Pakistán... sin embargo tiene muchos más casos que esos países ( pero esto no es comparación ) ",,,,1271949820463329290,https://twitter.com/CoronavirusNewv/status/1271949820463329290
2020-06-13 23:21:25,krishnakant_75,,2,4,10,"In a TV discussion on #India #China border faceoff Ajai Shukla talks about Indian Army's 'Sitreps' or Situational Reports. To my limited knowledge, sitreps of any ongoing military operation is covered under the OSA. @Chopsyturvey @Iyervval @KesariDhwaj @RDXThinksThat @RaveenKr",,@Chopsyturvey @Iyervval @KesariDhwaj @RDXThinksThat @RaveenKr,#India #China,1271945801422405633,https://twitter.com/krishnakant_75/status/1271945801422405633
2020-06-13 23:15:00,htTweets,,3,8,51,"Foreign ministers of Russia-India-China to hold virtual meeting on June 22 (reports @Rezhasan) https://www.hindustantimes.com/india-news/new-delhi-beijing-border-stand-off-on-agenda-in-russia-india-and-china-s-virtual-meet/story-SfuYcYry9269iUY4BOGDJL.html",,@Rezhasan,,1271944186196103170,https://twitter.com/htTweets/status/1271944186196103170
2020-06-13 23:11:57,RiizaGurung,AJEnglish,0,0,0,"To: India &amp; China... ",,,,1271943421863723008,https://twitter.com/RiizaGurung/status/1271943421863723008
2020-06-13 23:09:04,trstdtravlr,,0,0,0,"rumours of India-China border situation under control, says Army chief",,,,1271942693019680778,https://twitter.com/trstdtravlr/status/1271942693019680778
2020-06-13 23:03:46,truesotruefact,dankaryan1213,3,0,0,"Abe laude school jata h kya abhi bhi? Ja k thoda research kr, South korea ki hmse achhi condition thi? Abe SK top ten to kya top 15 m bhi nhi tha gdp m 1960 tk. History pdhle thodi SK ki, or India China ki same conditions thi, pappu ka moot pee k mask lga le tu ",,,,1271941362267516928,https://twitter.com/truesotruefact/status/1271941362267516928
2020-06-13 23:03:41,krishnawoodland,Swamy39,0,0,0,"Sir, why don't you become emissary to solve India China stand off considering your good relations with China?",,,,1271941339710619648,https://twitter.com/krishnawoodland/status/1271941339710619648
2020-06-13 23:02:23,JabSinghRana,rwac48,0,0,0,"China Trying To Associate Pakistan to Rise against India and Cooperate China against India China Proved Successful In Nepal who Had Show RedEyesTo India By Firing Inside India. Shameful Modi Failing To React Gadaar PM after Independence ",,,,1271941012848431104,https://twitter.com/JabSinghRana/status/1271941012848431104
2020-06-13 23:01:40,StopS386,VejinB,0,0,1,"You’re wrong. Our visa programs are not bringing in the best and the brightest & they are all predominantly coming from only two countries - India &amp; China. It’s all about cheap labor and long term depressing market wages.",,,,1271940831868588033,https://twitter.com/StopS386/status/1271940831868588033
2020-06-13 22:55:57,Kurutoga2k7,JohnBlaxland1,0,0,1,"Anyone interested in the current India/China conflict should read about the 2019 change on article 370, before commenting ",,,,1271939394740641794,https://twitter.com/Kurutoga2k7/status/1271939394740641794
2020-06-13 22:53:51,vipulvalaki182,,0,0,0,"@SwetaSinghAT Medam ji India china border dispute ke galat news kyo de rhe ho??? Chini ghus ke Bethe hai laddakh me aur aap India ki जयजयकार karne me lagi hui hai @aajtak #IndiaChinaBorderDispute #FakeNews",,@SwetaSinghAT @aajtak,#IndiaChinaBorderDispute #FakeNews,1271938863150149632,https://twitter.com/vipulvalaki182/status/1271938863150149632
2020-06-13 22:51:58,demontage2000,,0,0,2,"#BLM #racism “Anti-racism is not just the norm in polite American society, it’s a religion .. we obsess over the idea .. not because the country is more racist than .. India, China, or the Middle East, but because it’s obsessively less racist.” ",,,#BLM #racism,1271938388795383808,https://twitter.com/demontage2000/status/1271938388795383808
2020-06-13 22:36:52,Ravinder536R,,10,74,359,"India-China standoff: No headway in resolution for Pangong Lake, talks focus only on Galwan ⁦@Swamy39⁩",,@Swamy39,,1271934591121494016,https://twitter.com/Ravinder536R/status/1271934591121494016
2020-06-13 22:23:23,coopnkobe,uoysevolsusej,0,0,0,"BRAZIL RUSSIA INDIA CHINA SOUTH AFRICA ...BRICS",,,,1271931196981862402,https://twitter.com/coopnkobe/status/1271931196981862402
2020-06-13 22:17:58,ruhaanrajput18,ImtiazMadmood,1,0,4,"Nehru also given land to China , still China wants more ,Pakistan didn’t resolve border issue .after some years Pakistan will be part of China and how genocide are happening in China .same will going to happen, If pok will not recaptured by India . China will capture Pakistan.",,,,1271929834508128256,https://twitter.com/ruhaanrajput18/status/1271929834508128256
2020-06-13 21:49:04,native_guruu,KaragianisLee,2,0,0,"Why India &amp; China would fight lol ? Global Left is taken by China and global right is taken by India . You all are going to fight eachother in China-Indo games . What you’re seeing is not even a trailer",,,,1271922560003969026,https://twitter.com/native_guruu/status/1271922560003969026
2020-06-13 21:47:27,18AKGOYAL,,0,0,0,"India-China Border Issue: Why Does India Get Nonplussed by China? | OPINION ",,,,1271922154850807808,https://twitter.com/18AKGOYAL/status/1271922154850807808
2020-06-13 21:47:10,AlPinkerton,,0,1,9,"This will not end well. Two nuclear powers and a highly sensitive border. #India #China #LadakhStandoff",,,#India #China #LadakhStandoff,1271922081744195584,https://twitter.com/AlPinkerton/status/1271922081744195584
2020-06-13 21:40:49,santosbarajas,RevistaSemana,1,0,12,"El perdió la guerra, hay están los asesinos y esclavistas ingleses y franceses hablando de lo malo que era Hitler, pero de las masacres inglesas y francesas en África, India, china y América si no hay series ni reportajes",,,,1271920487095046146,https://twitter.com/santosbarajas/status/1271920487095046146
2020-06-13 21:37:48,Taticru79846829,,0,0,0,"No dia 20 de junho ocorre o solstício de inverno/verão. No dia 21, África Central, Península Arábica, Índia, China, Taiwan e Pacífico verão o anel completo. ",,,,1271919727670108160,https://twitter.com/Taticru79846829/status/1271919727670108160
2020-06-13 21:18:44,BipinSh158,narendramodi,0,0,0,"Pl sir comment India China issue",,,,1271914925862948864,https://twitter.com/BipinSh158/status/1271914925862948864
2020-06-13 21:15:56,techisbackcom,,0,0,0,"India China Tension : Indian Army China के मुद्दे पर चुप क्यों हो जाती है? (BBC Hindi) ",,,,1271914223078162433,https://twitter.com/techisbackcom/status/1271914223078162433
2020-06-13 21:07:58,mikepillsbury,,11,19,30,"The Simmering Boundary: A “new normal” at the India–China border? | “First, there appears to have been a substantial and concerning massing of military forces in Ladakh to positions near the LAC at three standoff points” ",,,,1271912217974374401,https://twitter.com/mikepillsbury/status/1271912217974374401
2020-06-13 21:04:54,threadreaderapp,umonk3,0,0,0,"Saluti, please find the unroll here: @bennedose: Thread: I have been studying the India-China border areas for 3 years and have made about 20 videos. One… https://threadreaderapp.com/thread/1270574402321563649.html Talk to you soon. ",,@bennedose,,1271911444863385606,https://twitter.com/threadreaderapp/status/1271911444863385606
2020-06-13 21:01:02,garryrmcgrath1,MichaelPascoe01,0,0,0,"Trade China in on India China might to think a bit more rational maybe",,,,1271910473856716800,https://twitter.com/garryrmcgrath1/status/1271910473856716800
2020-06-13 20:59:53,samiqureshi007,mehdirhasan,0,0,3,"Do You have any news regarding India-China tension in border ?",,,,1271910182914674688,https://twitter.com/samiqureshi007/status/1271910182914674688
2020-06-13 20:58:44,JonSociologist,Hoosier20201,0,0,0,"Yet again. Racist. You overlook Egypt, India, China, Iraq, Mexico, and Peru. To name a few. Interesting that you choose a European country while ignoring so many older longer running non-European areas.",,,,1271909892853338113,https://twitter.com/JonSociologist/status/1271909892853338113
2020-06-13 20:57:26,Nabeela03451,arunbudhathoki,0,0,0,"Mjhy sirf ye pata hy hy Nepal ka dushman India China ka dushman India pakistan ka dushman India aur dudhman ka dushman dost hota hy as like china n nepal ",,,,1271909566943461376,https://twitter.com/Nabeela03451/status/1271909566943461376
2020-06-13 20:57:25,nvedwan,,0,0,0,"3/ C. Doklam is now effectively under Chinese control D.Excessive personalization of the diplomacy between India&amp;China has been harmful E.Military asymmetry between the two countries isn't as big a problem as it's made out to be.India's millitary pos is better today than before",,,,1271909561805529088,https://twitter.com/nvedwan/status/1271909561805529088
2020-06-13 20:56:35,randomvichar,,1,0,0,"A “new normal” at the India–China border? https://www.orfonline.org/expert-speak/simmering-boundary-new-normal-india-china-border-67784/ great article by @Cold_Peace_ . do read.",,@Cold_Peace_,,1271909354581581824,https://twitter.com/randomvichar/status/1271909354581581824
2020-06-13 20:56:10,MakdaTofiq,,0,0,0,"India Today: India-China Conflict:Biggest Build Up Since 1962, Army Chief Claims India Won't Back Down| Newstrack. ",,,,1271909250395234305,https://twitter.com/MakdaTofiq/status/1271909250395234305
2020-06-13 20:56:06,MakdaTofiq,,0,0,0,"India Today: India-China Standoff Explained With Unseen Maps Of LAC. ",,,,1271909232439439368,https://twitter.com/MakdaTofiq/status/1271909232439439368
2020-06-13 20:54:42,d1ana,MohammedSudairi,1,0,2,"I was literally just asking the universe for a perspective on my ancestral homeland in English that doesn't harp on about China in the context of 英美欧洲殖民者驱使的国际社会 and as a backdrop of comparison to the USA/Europe, and it delivered. How India &amp; China intertwine on tea. ",,,,1271908879941566464,https://twitter.com/d1ana/status/1271908879941566464
2020-06-13 20:52:04,nvedwan,,0,0,0,"1/ A must watch to make sense of the ongoing India-China border standoff: ",,,,1271908217912729600,https://twitter.com/nvedwan/status/1271908217912729600
2020-06-13 20:44:41,RenRojas,,1,0,1,"Demand And Storage Cause Notable Shifts In #Iraq’s #Oil Flow To #India, #China via @forbes https://www.forbes.com/sites/noamraydan/2020/06/12/demand-and-storage-cause-notable-shifts-in-iraqs-oil-flow-to-india-china/ FOR SALE 2000HP AND 3000HP SWAMP POST BARGE DRILLING RIGS READY FOR DELIVERY. FOR #oilandgas INDUSTRY #WORLDWIDE #OOTT #Offshore #Brent #WTICrude #Öl",,@Forbes,#Iraq #Oil #India #China #oilandgas #WORLDWIDE #OOTT #Offshore #Brent #WTICrude,1271906358267437057,https://twitter.com/RenRojas/status/1271906358267437057
2020-06-13 20:41:38,jokerisback2020,realDonaldTrump,0,3,8,"joker says : and you wanted to be a mediator with India / Pak and India/ China ... अपना घर देख ट्रम्प चिचा ! ",,,,1271905592655798272,https://twitter.com/jokerisback2020/status/1271905592655798272
2020-06-13 20:40:09,suchithkc,,0,0,0,"Ladakh standoff explained: Never seen before maps take a deep dive into India-China faceoff https://www.indiatoday.in/india/story/india-china-border-faceoff-exclusive-maps-pangong-tso-ladakh-galwan-1688727-2020-06-13 via @indiatoday",,@IndiaToday,,1271905218884591616,https://twitter.com/suchithkc/status/1271905218884591616
2020-06-13 20:38:08,bharatiya_bro,post_Socrates,2,0,0,"Until a stubborn person comes and decides to conquer the unconquerable. And, does it. Why do you think the western civilization (with few eastern ones like India, China etc.) don't want Khilafah back? For it will conquer the unconquerable - as history proves.",,,,1271904712250425344,https://twitter.com/bharatiya_bro/status/1271904712250425344
2020-06-13 20:35:50,Alter_Ego45,,0,0,0,"India China War 1962 — untold story of the battle of Rezang La ",,,,1271904133541318656,https://twitter.com/Alter_Ego45/status/1271904133541318656
2020-06-13 20:34:23,BSpatel5,,0,1,2,"Country issues: 1)India-China border dispute 2)India-Nepal border dispute 3)Covid-19 4)Migrants crisis 5)Economy crisis &amp; unemployment Government Priorities: 1)Gov. formation in MP, Rajasthan, MH 2)Virtual Rally 5)Boieng Planes 6) CAA #NarendraMauniXi @INCIndia #sundayvibes",,@INCIndia,#NarendraMauniXi #sundayvibes,1271903765352734720,https://twitter.com/BSpatel5/status/1271903765352734720
2020-06-13 20:34:04,divadas,,0,0,0,"Manmohan Singh got Land Enclave exchange successfully agreed between India and Bangladesh. Congress got China agreed to LAC . Border Agreement Commission with China for India China border dispute. Congress got Indus Water Treaty agreement signed. Congress got Farakka treaty.",,,,1271903689087819783,https://twitter.com/divadas/status/1271903689087819783
2020-06-13 20:33:38,AngNavi,BillKristol,0,0,0,"Then why is he trying to meddle in India-China or India-Pakistan conflicts?",,,,1271903579297779712,https://twitter.com/AngNavi/status/1271903579297779712
2020-06-13 20:25:28,median_delta,abhishek1566,0,0,0,"Same blockade happen When King Mahendra ask india to leave Nepal in 1989 and same happen in 2015 one region for 2015 blocked was also the Nepal against india china treaty Shame on you indians you blockade Nepal you violated god's law",,,,1271901521756614656,https://twitter.com/median_delta/status/1271901521756614656
2020-06-13 20:25:18,Rant_err,,0,0,0,"Nepal wants India, Pakistan wants India, China wants India. And Indians want to immigrate.",,,,1271901479704526849,https://twitter.com/Rant_err/status/1271901479704526849
2020-06-13 20:21:35,asperaprocella,juanperon,1,0,1,"Que en paz descansen India, China, Japón y en general todo el sudeste asiático, entonces.",,,,1271900545175953409,https://twitter.com/asperaprocella/status/1271900545175953409
2020-06-13 20:17:44,jayeshthakur25,jayeshthakur25,1,0,0,"Watch this awesome discussion between @ishkarnBHANDARI and @Iyervval who is one of the best defence expert in India about Current india China standoff in Ladakh. It is pure gold. You will gain knowledge after watching it. ",,@ishkarnBHANDARI @Iyervval,,1271899577210171393,https://twitter.com/jayeshthakur25/status/1271899577210171393
2020-06-13 20:16:32,ker_page,RealBrysonGray,1,0,2,"Last time I checked India, China, Iraq, Indonesia, Congo &amp; Pakistan were in the top 10 for biggest slave trade. Africa as a whole has a lot of slavery still going on.",,,,1271899273920159744,https://twitter.com/ker_page/status/1271899273920159744
2020-06-13 20:12:39,kwang_poon,JournalIOR,0,4,1,"The India-China rivalry in the #IndianOcean presents both challenges and opportunities to small island developing states #SIDS and other #MiddlePowers. Here, the cases of #Bangladesh and #Djibouti might be worth a look.",,,#IndianOcean #SIDS #MiddlePowers #Bangladesh #Djibouti,1271898296961794048,https://twitter.com/kwang_poon/status/1271898296961794048
2020-06-13 20:09:41,in_hindinews,,0,0,0,"लद्दाख गतिरोध: पहले कभी नहीं देखे गए नक्शों के जरिए भारत-चीन टकराव पर एक नजर – Ladakh standoff explained never seen before maps take a deep dive into india china faceoff ",,,,1271897550329720834,https://twitter.com/in_hindinews/status/1271897550329720834
2020-06-13 20:07:32,HugoPortilloPY,,8,14,22,"CLAN FERREIRA es un grupo empresarial, PROVEEDOR DEL ESTADO Aparte del escándalo del @msaludpy saltan importaciones de medicamentos oncológicos/terapia intensiva,que se traen de India/China,pero falsificando documentos como originarios de Brasil,sin control! @jtorresromero",,@msaludpy @jtorresromero,,1271897011487375360,https://twitter.com/HugoPortilloPY/status/1271897011487375360
2020-06-13 20:07:07,Captainhighbury,effort_maguta,0,0,2,"China & India China &amp; Vietnam China &amp; Japan China &amp; Taiwan China &amp; Philippines China &amp; Myanmar China has problem when it comes to borders. BTW you dont seem very knowledgeable to comment on this issue so better keep you mouth shut.",,,,1271896905367220224,https://twitter.com/Captainhighbury/status/1271896905367220224
2020-06-13 20:04:46,11govind11,,0,0,0,"India-China Faceoff: लद्दाख में जारी भारत-चीन सीमा विवाद पहले से अलग कैसे ",,,,1271896312766554112,https://twitter.com/11govind11/status/1271896312766554112
2020-06-13 20:01:43,NewsHindustaan,,0,0,0,"Exclusive | Former NSA Shivshankar Menon on India-China standoff amid eastern Ladakh row ",,,,1271895544072462336,https://twitter.com/NewsHindustaan/status/1271895544072462336
2020-06-13 19:59:31,News_uk01,,0,2,0,"News Uttarakhand: India-China ‘disengaging’ from Ladakh in a phased manner: Army Chief ",,,,1271894991170940928,https://twitter.com/News_uk01/status/1271894991170940928
2020-06-13 19:56:37,freeagentglobal,,0,2,1,"The Rise Of TikTok https://youtu.be/9SIvxaxWHms #business #economy #technology #technews #TikTok #SocialMedia #DigitalMarketing #India #China #Entrepreneurs #startups #smallbusiness #Entertainment #SaturdayVibes #StockMarket #stocks",,,#business #economy #technology #technews #TikTok #SocialMedia #DigitalMarketing #India #China #Entrepreneurs #startups #smallbusiness #Entertainment #SaturdayVibes #StockMarket #stocks,1271894262301331456,https://twitter.com/freeagentglobal/status/1271894262301331456
2020-06-13 19:56:12,G_Kumar41,AdityaRajKaul,1,0,1,"It's surprising nepali and Indians are arguing. Almost same culture we share. I think it can be solved amicably. The relationship is more important. Nepal leaders should use foresight and discuss with India. China or Pak issue is different than Nepal.",,,,1271894156160294912,https://twitter.com/G_Kumar41/status/1271894156160294912
2020-06-13 19:52:16,RaghvendraIndia,China_Amb_India,1,0,6,"China Organised Virus in December 2019. #COVID19 #MadeInChelsea #BoycottChineseProducts",,,#COVID19 #MadeInChelsea #BoycottChineseProducts,1271893166006788096,https://twitter.com/RaghvendraIndia/status/1271893166006788096
2020-06-13 19:47:26,harishkmr44,FrontalAssault1,0,0,0,"Sir any update about india china border ?",,,,1271891950614921216,https://twitter.com/harishkmr44/status/1271891950614921216
2020-06-13 19:47:20,median_delta,abhishek1566,0,0,0,"Nepal objected india china treaty which includes road and my government was not sleeping it was against your demon government",,,,1271891925079977985,https://twitter.com/median_delta/status/1271891925079977985
2020-06-13 19:46:14,LoneShamshad,,0,0,0,"@Arzookazmi30 I am Muslim from kashmir we people of Kashmir demand complete independence from all occupiers like India China and Pakistan etc Pakistan is corrupt State besides ill state",,@Arzookazmi30,,1271891648448835585,https://twitter.com/LoneShamshad/status/1271891648448835585
2020-06-13 19:45:52,naashonomics,,0,0,0,"Offer digital skill program for non #tech workers instead of more #lowwage workers from #india #china",,,#tech #lowwage #india #china,1271891557877084160,https://twitter.com/naashonomics/status/1271891557877084160
2020-06-13 19:45:25,sachinshinde79,MrAndyNgo,0,0,6,"Have you heard about Communist Party of India, the party which busy in raising funds For CCP in midst of 1962 India China War. Both have same origins.",,,,1271891442290454529,https://twitter.com/sachinshinde79/status/1271891442290454529
2020-06-13 19:45:17,LoneShamshad,,0,0,0,"@Arzookazmi30 ye khawab dekhna chhod dein .. Kashmir Kbhi Pakistan na tha or na hay or na Hoga Kashmir Kbhi nhi banayga Pakistan We people of Kashmir demand complete independence from all occupiers like India China and Pakistan etc Pakistan follow Haram policy Jinnah's policy",,@Arzookazmi30,,1271891408383688704,https://twitter.com/LoneShamshad/status/1271891408383688704
2020-06-13 19:43:05,VVicobrien,Autumnmoon81,4,0,2,"Are you serious...so India, China and Ireland were trying to invade and colonize Britain ",,,,1271890855633264642,https://twitter.com/VVicobrien/status/1271890855633264642
2020-06-13 19:38:54,publish70628725,,0,0,0,"DNA: चीन नहीं माना तो युद्ध होगा? | Sudhir Chaudhary | India China Border Issue | Analysis | Meeting ",,,,1271889804498780160,https://twitter.com/publish70628725/status/1271889804498780160
2020-06-13 19:37:00,sarthakjindal7,,3,1,1,"#NarendraMauniXi #NarendraModi Modi ji is quiet on india china and Nepal matter . Don't worry modi ji thinking is very high. He will take strong action but silently. So pls wait and see how modi ji will bounce back during these difficult times @narendramodi",,@narendramodi,#NarendraMauniXi #NarendraModi,1271889324078923777,https://twitter.com/sarthakjindal7/status/1271889324078923777
2020-06-13 19:35:38,arvind1311,,0,0,0,"लद्दाख गतिरोध: पहले कभी नहीं देखे गए नक्शों के जरिए भारत-चीन टकराव पर एक नजर - Ladakh standoff explained never seen before maps take a deep dive into india china faceoff - AajTak ",,,,1271888980577890304,https://twitter.com/arvind1311/status/1271888980577890304
2020-06-13 19:34:56,jamesgnunes,,0,0,0,"So, @Xiaomi has launched the #MiPowerBank3 with 30000mAh Battery and USB Type-C two-way fast charging. https://jamesgnunes.wordpress.com/2020/06/14/xiaomi-introduces-30000mah-mi-power-bank-3-with-usb-type-c-two-way-fast-charging/ #Xiaomi #India #china #battery #technews #news #portable #Wireless #Charging #news #electronics #budget #premium #hype #technology #blog #WordPress",,@Xiaomi,#MiPowerBank3 #Xiaomi #India #china #battery #technews #news #portable #Wireless #Charging #news #electronics #budget #premium #hype #technology #blog #WordPress,1271888807097327617,https://twitter.com/jamesgnunes/status/1271888807097327617
2020-06-13 19:33:20,MamoonCh_,ARYSabirShakir,1,0,1,"Jis 40000 ki baat kar rahe han , wo 1962 ki India - China jang mein kabza hua tha .",,,,1271888404326776838,https://twitter.com/MamoonCh_/status/1271888404326776838
2020-06-13 19:33:08,twainus,twainus,0,0,0,"Also, please don't anyone ever say, ""The Chinese need to adopt 'democracy'"" or ""Technology is neutral."" NO. Please read your Aristotle. 'Democracy' = white supremacy. Technology = category logic that's sexist+racist+exclusionary at its roots => systemic social divisions.",,,,1271888350882996235,https://twitter.com/twainus/status/1271888350882996235
2020-06-13 19:29:11,NewsHindustaan,,0,0,0,"Ladakh standoff: Experts explain the cartography of the India-China faceoff ",,,,1271887360666501120,https://twitter.com/NewsHindustaan/status/1271887360666501120
2020-06-13 19:28:45,greenshame,,0,0,4,"#Ireland needs to quarantine at airports as #Brazil #India &amp; #China are hit by increased infection of #COVID19",,,#Ireland #Brazil #India #China #COVID19,1271887247642689536,https://twitter.com/greenshame/status/1271887247642689536
2020-06-13 19:23:56,twainus,USAmbROK,1,0,3,"Idealism is a great thing. However, the reality is that the US exports racism, sexism, anti-Semitism for profit. @AmbCuiTiankai @AmbLiuXiaoMing @China_Amb_India @China_Amb_Zim @ChinaAmbUN @PRCAmbNL @USAmbIsrael @antonioguterres @ThierryBreton @vestager",,@AmbCuiTiankai @AmbLiuXiaoMing @China_Amb_India @China_Amb_Zim @ChinaAmbUN @PRCAmbNL @USAmbIsrael @antonioguterres @ThierryBreton @vestager,,1271886036818374656,https://twitter.com/twainus/status/1271886036818374656
2020-06-13 19:19:34,Currentnews_18,,0,0,0,"India-China ‘disengaging’ from Ladakh in a phased manner: Army Chief ",,,,1271884940033044481,https://twitter.com/Currentnews_18/status/1271884940033044481
2020-06-13 19:19:09,abhijitc4,,0,0,0,"Defence Minister A.K. Antony stated “India will take every step to protect its interests.” with series of India-China flag meetings but, #China Foreign Ministry categorically reiterating #PLA had not crossed #LAC Chinese #CCP troops were in “Chinese territory.” In #India !",,,#China #PLA #LAC #CCP #India,1271884835347247104,https://twitter.com/abhijitc4/status/1271884835347247104
2020-06-13 19:15:46,Rony132525791,,0,0,0,"@Payal_Rohatgi can you say something about India &amp; China Border . Check this out ",,@Payal_Rohatgi,,1271883983803088896,https://twitter.com/Rony132525791/status/1271883983803088896
2020-06-13 19:12:21,arjunhumai,human_peeing,1,0,0,"Abe oo gawar agar tereko ye lagta hai ki India China tension ke Indian government ka thoda bhi haat hai toh tu baat karne lss as tak hi nahi hai gawar aadmi",,,,1271883124465479681,https://twitter.com/arjunhumai/status/1271883124465479681
2020-06-13 19:11:04,relatandohisto1,eldelcompos,5,11,65,"Nunca lo olvidéis, las civilizaciones madre del mundo son: Mesopotamia, Egipto, Perú, India, China y Centroamérica. ",,,,1271882800099209216,https://twitter.com/relatandohisto1/status/1271882800099209216
2020-06-13 19:06:56,MoeedNj,DrSMFanClub,37,19,201,"There is total confusion in Pakistan - there is a longstanding disputed area between India &amp; China (almost 100,000 sq km or so) - all statements &amp; positions relate to that age old dispute; currently Chinese may have penetrated only few KM - size is immaterial, dispute important ",,,,1271881760297680904,https://twitter.com/MoeedNj/status/1271881760297680904
2020-06-13 19:05:38,SHOOTERBAJAJ,,0,1,1,"If there is war between India &amp; China, what states would be liberated",,,,1271881431170478080,https://twitter.com/SHOOTERBAJAJ/status/1271881431170478080
2020-06-13 19:03:58,guardingindia,,0,1,3,"Defence Ministry advises media to refrain from any speculative and unsubstantiated reporting on India-China border situation #IndiaChinaBorder #IndiaChinaFaceOff #IndiaChinaBorderTension Read More : https://guardingindia.com/featured/defence-ministry-advises-media-to-refrain-from-any-speculative-and-unsubstantiated-reporting-on-india-china-border-situation/",,,#IndiaChinaBorder #IndiaChinaFaceOff #IndiaChinaBorderTension,1271881012318879744,https://twitter.com/guardingindia/status/1271881012318879744
2020-06-13 19:03:04,peppertalesllp,,0,0,0,"Defence Minister Rajnath Singh takes stock of India-China border situation ",,,,1271880784631169028,https://twitter.com/peppertalesllp/status/1271880784631169028
2020-06-13 19:02:27,kanungo_subrat,RiaRevealed,0,0,0,"@RiaRevealed @sardesairajdeep RIA who told u that India Today is a Pet media of Modiji. R.Sardesai always supports Antonio Maino. RIA as u r so educated, plz answer this : Which area of LAC is the talking point between India - China stand off? ",,@RiaRevealed @sardesairajdeep,,1271880632369475584,https://twitter.com/kanungo_subrat/status/1271880632369475584
2020-06-13 19:02:05,LoneShamshad,,0,0,0,"Kashmir demands complete independence from all occupiers like India China and Pakistan etc Pakistani jahil do their own nonsense bizarre Haram acts based on haram relationships and actions or beliefs etc Hypocrisy western culture or ritual and beliefs et Pk is copy of western c",,,,1271880538060554240,https://twitter.com/LoneShamshad/status/1271880538060554240
2020-06-13 19:01:53,SHOOTERBAJAJ,,0,1,1,"If there is war between India &amp; China, will it be a war between",,,,1271880488555352064,https://twitter.com/SHOOTERBAJAJ/status/1271880488555352064
2020-06-13 19:00:23,Jennife67309813,,0,0,0,"White House Eyes Sanctions on India, China for Illegal Migration https://www.breitbart.com/economy/2020/05/19/white-house-eyes-sanctions-on-india-china-for-illegal-migration/ via @BreitbartNews @TeamTrump @realDonaldTrump @POTUS @JoeBiden @Dawnnewyorker @jaredkushner @IvankaTrump @WhiteHouse @DHS_Wolf @SpoxUSCIS",,@BreitbartNews @TeamTrump @realDonaldTrump @POTUS @JoeBiden @Dawnnewyorker @jaredkushner @IvankaTrump @WhiteHouse @DHS_Wolf @SpoxUSCIS,,1271880112674349058,https://twitter.com/Jennife67309813/status/1271880112674349058
2020-06-13 18:58:42,RanbirManhas2,TheSkandar,0,0,0,"Turkey being a Muslim nation supports Pakistan hence anti India. China is against India because of market rivalry and the incumbant Nepali Communist government is doing Choo Choo because of its ideology. So nothing new or alarming . ",,,,1271879685605998592,https://twitter.com/RanbirManhas2/status/1271879685605998592
2020-06-13 18:53:50,tnec_IN,,0,1,2,"Top headlines that needs your attention #Headlines #Covid19 #CoronaVirus #India #China #Wuhan #Spain #USA #Italy #News #covidnews #coronanews #nagaland #manipur #assam #northeast #delhi #mumbai #kerala #Trending #viral #tnec",,,#Headlines #Covid19 #CoronaVirus #India #China #Wuhan #Spain #USA #Italy #News #covidnews #coronanews #nagaland #manipur #assam #northeast #delhi #mumbai #kerala #Trending #viral #tnec,1271878461930516481,https://twitter.com/tnec_IN/status/1271878461930516481
2020-06-13 18:53:13,AmritPangeni4,VikramBR04,1,0,0,"Modi even didn't replied the political note sent by Nepal in 2015 after India and china had agreement of roads regarding this land. Nepal sent political note to both china and India. China paused this matter from their side but india ? still delaying talks blaming corona.",,,,1271878307663888384,https://twitter.com/AmritPangeni4/status/1271878307663888384
2020-06-13 18:51:36,Drsaab18,moizalikhan,0,0,1,"Jitna India China se saman kharid leta hai Har saal utni to CPEC ka total value nahi hai ",,,,1271877902355709952,https://twitter.com/Drsaab18/status/1271877902355709952
2020-06-13 18:50:34,rohino,,0,0,0,"A very instructive and comprehensive program on India-China stand-off at Galwan river and Pangong झील by @rahulkanwal explaining the complete terrain from ladakh to DBO using cartographic representation. It felt I am sitting on the heights and overlooking the patrolling points.",,@rahulkanwal,,1271877638890508288,https://twitter.com/rohino/status/1271877638890508288
